"","year","start_time.opt","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_oa_welfare","npv_opt_welfare","npv_welfare_loss","npv_welfare_gain","opt_tax_path","fe_eqm_next","launch_con","one_period_launch_deviation","one_period_sat_deviation","one_period_deb_deviation","excess_L","opt_dev_tax_path"
"11",2016,0,11,69.432096464341,1984.9442392529,6390.09593206624,"no","no",3193.2550763365,1960.38161329929,12273.9633453756,5.82173944760261,1.71475014196479,3.0307069846678,0,0,2029,11,0.319676005413356,1415.61121440851,3085.90194743122,"no","no",2426.45068657151,1489.63023554932,85913.3337104532,2.72947479903377,1.71475014196479,3.0307069846678,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.52114060374638,0.75986747959868,6.99964072671131,27.2116970073558,435.567892009739,3048.81875615916,-2613.25086414942,2613.25086414942,108069.960371339,0.00258527177466271,180,180,1545.95112044309,3672.05522042703,0.000211096576471448,31834.6802965135
"12",2017,0,12,59.6573460716091,1982.81558802988,6452.1880632804,"no","no",3207.33432416785,1875.26195251699,12257.3764844264,5.82453487139898,1.71475014196479,3.23009653605906,0,0,2029,12,43.6147483906074,1366.2707964485,2835.39272916327,"no","no",2201.93319447483,1287.42473476137,87655.3610275579,2.52077295076063,1.71475014196479,3.23009653605906,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59214266653385,0.686530611381187,7.15123347471038,35.7171166109018,435.446243601947,3113.97775368313,-2678.53151008119,2678.53151008119,125364.861255097,0.00254521897013708,192,192,1510.4513752127,3494.69248553418,0.000234748192655121,39093.1189609509
"13",2018,0,13,64.324390317223,1970.98018963401,6446.52574868222,"no","no",3156.57383604231,1757.69842514863,12184.4310211223,5.76249036016593,1.71475014196479,3.46936399772856,0,0,2029,13,49.6511351823932,1362.0661236033,2803.75220048631,"no","no",2163.34521796605,1204.63156579898,89644.1342799678,2.50179944061392,1.71475014196479,3.46936399772856,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59174558225736,0.685345989143229,7.35726880677199,35.496563702288,435.454057652006,3203.7525551454,-2768.29849749339,2768.29849749339,134764.740492363,0.00255057961763937,205,205,1519.40470907196,3528.7788505579,0.000256792100727599,46073.6568309875
"14",2019,0,14,64.1471586803621,1964.264946545,6438.57586618869,"no","no",3294.63326610236,1747.21436356032,12299.0038582714,5.72639352872053,1.79449176604202,3.58899772856332,0,0,2029,14,46.6177328921539,1364.05584425435,2805.41323453636,"no","no",2280.47604347522,1209.38513549001,91766.7208790443,2.50873944365945,1.79449176604202,3.58899772856332,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5851038337334,0.692179025489256,7.46131328492338,36.3684312992038,441.051413812821,3290.82277321584,-2849.77135940302,2849.77135940302,138499.694496629,0.00254180920237322,217,217,1533.32162920179,3588.41112160609,0.000276591503483137,51262.4330584443
"15",2020,0,15,69.3292251896524,1957.63042477666,6417.58048433528,"no","no",3331.13663843646,1682.45036312348,12335.6791324553,5.68796815121806,1.83436967632027,3.74850936967632,0,0,2029,15,49.3102083607657,1362.93936209394,2795.04405226626,"no","no",2315.2948584274,1169.38123472698,93872.2745094171,2.50340613070777,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.58187321608434,0.695046499057491,7.60981811390005,36.5523002085554,443.865822216818,3377.73817404668,-2933.87235182987,2933.87235182987,144155.224251321,0.00255382386732531,230,230,1545.24738854129,3640.63102391968,0.000298153244571386,57761.831268782
"16",2020,14,15,69.3292251896524,1957.63042477666,6417.58048433528,"no","no",3331.13663843646,1682.45036312348,12335.6791324553,5.68796815121806,1.83436967632027,3.74850936967632,0,0,2029,1,0,1957.63042477666,6417.58048433528,"no","no",1957.63042477666,1957.63042477666,75100.5703521959,5.68796815121806,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.587676411165022,6.08807748205817,49.4218808952332,443.865822216818,2702.28951729345,-2258.42369507663,2258.42369507663,0,0.00255382386732531,230,0,1887.10626722723,6089.62440869953,0,0
"17",2021,0,16,76.2672548879643,1956.43549241688,6412.44863883787,"no","no",3452.89178198761,1660.89998499384,12484.9068423721,5.68076610707779,1.91412549687677,3.82826519023282,0,0,2029,16,45.4700511724602,1364.55759690206,2799.26805296152,"no","no",2437.86307408549,1172.65382143974,96050.566137464,2.50948969193046,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.57887530172451,0.706035180946845,7.69333462797506,36.5453512072096,449.509754543596,3458.22896024282,-3008.71920569922,3008.71920569922,151320.721735197,0.00257962792740663,242,242,1558.80599018521,3701.45138805194,0.000317812819314423,62805.9661895946
"18",2021,14,16,76.2672548879643,1956.43549241688,6412.44863883787,"no","no",3452.89178198761,1660.89998499384,12484.9068423721,5.68076610707779,1.91412549687677,3.82826519023282,0,0,2029,2,0.32881855101985,1887.10626722723,6089.62440869953,"no","no",1978.34460738133,1884.13772131556,76917.4484940032,5.2654120399766,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04065163383704,0.572952971680604,6.16083479557538,53.0899707053228,449.509754543596,2769.35533674274,-2319.84558219914,2319.84558219914,16285.4090137042,0.00257962792740663,242,0,1819.33317741731,5708.26056335169,0,0
"19",2022,0,17,77.3838911835448,1962.22524373495,6438.52744391142,"no","no",3685.18991578293,1688.22796114668,12754.3395327594,5.71597018194324,2.03375922771153,3.94789892106758,0,0,2029,17,50.3227394972909,1362.27604135767,2786.33039462062,"no","no",2571.87238083497,1178.20437075195,98205.0662069209,2.49985122903115,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.58742074287679,0.697894122042438,7.69973748579314,39.965894543515,457.85552884719,3525.36737854235,-3067.51184969516,3067.51184969516,160484.486358288,0.00259246883682302,255,255,1569.6095376471,3750.42468061569,0.000339346392886353,69272.9193884347
"20",2022,14,17,77.3838911835448,1962.22524373495,6438.52744391142,"no","no",3685.18991578293,1688.22796114668,12754.3395327594,5.71597018194324,2.03375922771153,3.94789892106758,0,0,2029,3,0,1819.66199596833,5709.79167227867,"no","no",2208.7038707452,2003.35951995029,78626.870973082,4.86304883884754,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.08999169702225,0.599346009627825,6.16471521485919,53.0029247888455,457.85552884719,2822.54894489167,-2364.69341604448,2364.69341604448,38215.9635888726,0.00259246883682302,255,23.1681953417974,1777.68634481949,5412.79108703131,0,0
"21",2023,0,18,72.8643506841462,1968.90528285055,6474.788253788,"no","no",3870.74417442977,1688.79286189273,12952.713451961,5.75807924218319,2.11351504826803,3.98777683134583,0,0,2029,18,44.9782448712631,1364.93227714439,2797.36658905528,"no","no",2705.4417047992,1180.37525432816,100328.846666297,2.51045992648147,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59004942313177,0.698946141331534,7.74577829104276,41.6901242917777,463.399201324295,3589.38747370427,-3125.98827237998,3125.98827237998,178054.924867581,0.00258418578180764,267,267,1584.16728695163,3817.11240408691,0.000358855426539129,73851.3786708196
"22",2023,14,18,72.8643506841462,1968.90528285055,6474.788253788,"no","no",3870.74417442977,1688.79286189273,12952.713451961,5.75807924218319,2.11351504826803,3.98777683134583,0,0,2029,4,255,1754.5181494777,5304.91082723537,"no","no",1918.27738487215,1657.0801294652,79857.9900466715,4.48201139836178,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.14482135372659,0.495583613493327,6.16534831430101,69.8518927519571,463.399201324295,2857.01748473317,-2393.61828340888,2393.61828340888,62280.9611718043,0.00258418578180764,267,88.6677516701998,1780.57426911595,5309.78443986873,2.96317583483585e-05,4744.05539251526
"23",2024,0,19,68.8378406810584,1970.8031853277,6494.0606147121,"no","no",4037.01483144032,1677.46304646982,13119.932903121,5.77204523874016,2.19327086882453,4.14728847245883,0,0,2029,19,47.8464960925322,1362.14553182289,2783.29150132431,"no","no",2789.12089235454,1158.93733969574,102425.804675116,2.49895037309881,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59643907553947,0.690886957023995,7.80688479365244,44.6019418497065,468.929663081592,3660.87985600424,-3191.95019292265,3191.95019292265,191828.242508852,0.00257102414587971,280,280,1594.48423408126,3864.66215329942,0.000380377323437764,81578.3092088425
"24",2024,14,19,68.8378406810584,1970.8031853277,6494.0606147121,"no","no",4037.01483144032,1677.46304646982,13119.932903121,5.77204523874016,2.19327086882453,4.14728847245883,0,0,2029,5,0,1946.90651744575,6084.29302362053,"no","no",2805.65702137873,2308.2209749055,81026.4823976924,5.56104429524253,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02535727070132,0.694983084909235,6.17583054700054,44.0109112804769,468.929663081592,2896.03013765397,-2427.10047457238,2427.10047457238,12594.4964820906,0.00257102414587971,280,0,1876.86127570026,5829.11396888916,0,0
"25",2025,0,20,69.9384052244676,1968.59803451863,6493.19407117586,"no","no",4165.09814921449,1648.27077195138,13259.4436020879,5.76055201731308,2.27302668938103,4.42643384440659,0,0,2029,20,51.1651834012011,1362.33073017379,2783.66383018484,"no","no",2870.13480998663,1135.80980552724,104509.181778763,2.49962869832848,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59482893481542,0.689091758984819,7.88186781550219,46.3361316102885,474.446886034536,3739.52764120084,-3265.0807551663,3265.0807551663,189993.301983408,0.00257283118164973,292,292,1606.66262504544,3921.03109459482,0.000400027916870549,91554.7903764104
"26",2025,14,20,69.9384052244676,1968.59803451863,6493.19407117586,"no","no",4165.09814921449,1648.27077195138,13259.4436020879,5.76055201731308,2.27302668938103,4.42643384440659,0,0,2029,6,36.4401228276893,1876.86127570026,5829.11396888916,"no","no",2821.38958798137,2210.63256798507,82104.2817082175,5.16075560070653,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.06420657238552,0.677388500079755,6.19213627450317,48.0803238617504,474.446886034536,2937.83977333952,-2463.39288730498,2463.39288730498,31489.3773293924,0.00257283118164973,292,0,1809.52966613508,5503.2490586911,0,0
"27",2026,0,21,71.0750188632101,1967.57780653164,6492.92720702157,"no","no",4303.33648825995,1621.8822636888,13407.7706694449,5.75526786616165,2.35278250993754,4.58594548551959,0,0,2029,21,47.1000005080661,1365.82780844664,2799.60915390047,"no","no",2997.49774460164,1129.7253748759,106610.42901032,2.51381589020165,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.58926423498326,0.696552024871677,7.95139114761828,46.7495012384976,480.003059000001,3816.6920741623,-3336.6890151623,3336.6890151623,199735.809837721,0.0025762219024181,305,305,1623.02982757986,3996.73033814032,0.000421074943667721,99589.0715590687
"28",2026,14,21,71.0750188632101,1967.57780653164,6492.92720702157,"no","no",4303.33648825995,1621.8822636888,13407.7706694449,5.75526786616165,2.35278250993754,4.58594548551959,0,0,2029,7,0.821396829124499,1845.96978896277,5672.92865002961,"no","no",2999.68207610056,2238.40895020116,83226.6756255897,4.97996217746607,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.08425684168095,0.697059615087984,6.20734629771493,46.671301377596,480.003059000001,2979.5452111755,-2499.5421521755,2499.5421521755,42186.0261959694,0.0025762219024181,305,0,1779.83906658514,5331.143930052,0,0
"29",2027,0,22,69.6200876450429,1967.73318895273,6495.82251158527,"no","no",4458.98356884951,1600.518106098,13564.429170819,5.75669978446379,2.43253833049404,4.70557921635434,0,0,2029,22,47.279095687439,1365.12982808792,2795.84617188991,"no","no",3098.25510288977,1112.09501289215,108689.29207696,2.51089251353313,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59057153075186,0.694834384350326,8.01281725225728,48.7107264746687,485.573143837155,3890.80886417116,-3405.23572033401,3405.23572033401,204684.502409113,0.00257063894406095,317,317,1634.35785777744,4049.19665907493,0.000440787896578643,107025.715783014
"30",2027,14,22,69.6200876450429,1967.73318895273,6495.82251158527,"no","no",4458.98356884951,1600.518106098,13564.429170819,5.75669978446379,2.43253833049404,4.70557921635434,0,0,2029,8,0.37454114899279,1780.66046341426,5334.96867781566,"no","no",3038.59489756623,2159.47266352897,84204.56555167,4.60673839211466,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.13082378972085,0.681454607456703,6.2077485525759,50.8464148325129,485.573143837155,3014.31598082483,-2528.74283698768,2528.74283698768,65225.4841682406,0.00257063894406095,317,58.4235284633061,1775.48342643585,5239.3904383024,0,0
"31",2028,0,23,81.9026935527678,1966.42709458048,6491.45288239014,"no","no",4463.36223932993,1525.79980612783,13827.4602778642,5.74905308782268,2.47241624077229,4.86509085746735,0,0,2029,23,54.3738268343381,1364.63695346488,2793.26969539215,"no","no",3109.41695868734,1062.95378648182,112817.76033798,2.50884151310974,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.590238888727,0.696653507368951,8.15896470290968,48.5000973752404,495.317779467715,4041.28027940069,-3545.96249993297,3545.96249993297,215461.850385399,0.00261325811769315,330,330,1646.88333747014,4107.37517303255,0.00046211413760866,116049.274654316
"32",2028,14,23,81.9026935527678,1966.42709458048,6491.45288239014,"no","no",4463.36223932993,1525.79980612783,13827.4602778642,5.74905308782268,2.47241624077229,4.86509085746735,0,0,2029,9,0,1717.43443912154,4969.09144694932,"no","no",3003.31593144507,2032.76243900988,85176.5210546834,4.25174393783897,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.18095006858,0.67288195992265,6.15995413062504,52.3007754576076,495.317779467715,3051.13480160418,-2555.81702213646,2555.81702213646,88307.4901406843,0.00261325811769315,330,151.307080002634,1807.58428736232,5300.12574624107,0.000137621295152823,27460.9638136234
"33",2029,0,24,78.6623785727412,1977.45438236242,6542.6993014138,"no","no",4818.68081400003,1568.82420483189,14023.2943870764,5.81694286684919,2.63192788188529,4.9049687677456,0,0,2029,24,43.0523236431483,1371.25716430448,2823.95094732142,"no","no",3397.8796611194,1106.25211821097,112905.327148726,2.53585737978944,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59067849491955,0.705147278327156,8.05126983947348,50.6111463817166,499.531551997452,4021.86331846247,-3522.33176646501,3522.33176646501,221889.226004996,0.00262234082311957,342,342,1665.25753129549,4192.3303526516,0.000481298326579505,121269.346080335
"34",2029,14,24,78.6623785727412,1977.45438236242,6542.6993014138,"no","no",4818.68081400003,1568.82420483189,14023.2943870764,5.81694286684919,2.63192788188529,4.9049687677456,0,0,2029,10,6.40636288020892,1656.27720735969,4595.58027522632,"no","no",2820.91772678481,1818.38871860233,86233.086538104,3.91812713063515,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.24349151646763,0.585412862082297,6.14927449698088,71.1634276464686,499.531551997452,3071.75663313521,-2572.22508113776,2572.22508113776,118642.548701394,0.00262234082311957,342,221.946214083123,1819.42013828929,5263.15924654535,0.000256718019629121,53552.3979294348
"35",2030,0,25,75.0144603743151,1984.80943538933,6588.16195742771,"no","no",4938.07318046914,1531.13803189087,13957.4698185676,5.86494568095342,2.67180579216354,4.86509085746735,0,0,2029,25,53.8182581691885,1366.30985493863,2800.31200530172,"no","no",3388.68386853144,1050.72212572407,112828.044309721,2.5155462392323,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.60495209693603,0.68623605699774,8.08370326258026,54.9871343751869,495.344367318089,4004.21687818999,-3508.8725108719,3508.8725108719,228561.397802991,0.00262435342820478,355,355,1673.49418942647,4230.65860228876,0.000502947583375102,126149.004456708
"36",2030,14,25,75.0144603743151,1984.80943538933,6588.16195742771,"no","no",4938.07318046914,1531.13803189087,13957.4698185676,5.86494568095342,2.67180579216354,4.86509085746735,0,0,2029,11,4.81042101402129,1603.88028708637,4259.52064625274,"no","no",2735.6749734095,1679.46712355586,87529.1998248405,3.64010923044455,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.30197520054677,0.553996442221538,6.27113660015946,78.1621282825321,495.344367318089,3106.3721915713,-2611.02782425321,2611.02782425321,143551.023776915,0.00262435342820478,355,279.298064749772,1826.38428056039,5211.58413614487,0.00035478928079935,75806.9184720563
"37",2031,0,26,75.7670217550638,1988.22585466906,6619.75562118317,"no","no",5093.04820280001,1503.99125067715,14337.408116526,5.88963527744738,2.75156161272005,4.9847245883021,0,0,2029,26,40.8088649517041,1372.31244759565,2828.23756451884,"no","no",3572.58129891663,1054.99315968567,116977.002067482,2.54008435394938,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.60039633317698,0.701462298541085,8.15886672938108,53.8679690026321,507.953875238281,4144.3279727418,-3636.37409750352,3636.37409750352,238490.083051468,0.00262812261365001,367,367,1691.27367547346,4312.98440161816,0.000522170709192249,133604.171860169
"38",2031,14,26,75.7670217550638,1988.22585466906,6619.75562118317,"no","no",5093.04820280001,1503.99125067715,14337.408116526,5.88963527744738,2.75156161272005,4.9847245883021,0,0,2029,12,0,1551.89663682464,3933.46135272875,"no","no",2661.11497830973,1555.89881369541,88990.7345257698,3.37549222390405,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.36190986127815,0.522499468362921,6.2068913573852,86.1599178638628,507.953875238281,3152.81451816681,-2644.86064292853,2644.86064292853,173379.406652646,0.00262812261365001,367,336.579225277082,1833.66431966144,5172.57705813536,0.000453047202023771,102504.085638643
"39",2032,0,27,82.5121584817189,1992.25748522536,6653.36812620388,"no","no",5216.25131446536,1467.02235336544,14524.3056880522,5.91801867808597,2.83131743327655,5.14423622941511,0,0,2029,27,47.9576684108374,1365.08254042517,2794.10976019732,"no","no",3618.27641924991,1017.606719403,118961.857044965,2.51046843285242,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.61523237743437,0.693654542528644,8.19053658054193,56.4993995272874,513.534068891033,4206.11957660654,-3692.58550771551,3692.58550771551,255245.292719187,0.00266233087006083,380,380,1697.31255082736,4341.34404703096,0.000543974235513556,144397.498424747
"40",2032,14,27,82.5121584817189,1992.25748522536,6653.36812620388,"no","no",5216.25131446536,1467.02235336544,14524.3056880522,5.91801867808597,2.83131743327655,5.14423622941511,0,0,2029,13,4.35648998675283,1497.08509438436,3605.33136941748,"no","no",2552.01262861244,1421.05612327308,90584.6375040113,3.10972698075302,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.4300627321711,0.489242652388195,6.23676198019758,94.1991556930959,513.534068891033,3202.78975639575,-2689.25568750472,2689.25568750472,206825.453117253,0.00266233087006083,380,380,1824.35112282177,5068.66858410323,0.000528931336657879,128024.492308613
"41",2033,0,28,80.2479032699252,2002.87289628878,6717.71267450837,"no","no",5574.23620050492,1493.04979601551,14922.297124083,5.98766766597966,2.99082907438955,5.18411413969336,0,0,2029,28,46.9476872878352,1365.2702192382,2795.22392560473,"no","no",3839.90769660104,1028.51282165066,120980.254270298,2.51126988941048,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.62528499449458,0.688867058818429,8.10734790121886,60.9954331307579,524.809443159418,4254.81273753835,-3730.00329437893,3730.00329437893,271837.215697069,0.00266924270857163,392,392,1709.49322082069,4398.20499330926,0.00056359329066169,150744.369471764
"42",2033,14,28,80.2479032699252,2002.87289628878,6717.71267450837,"no","no",5574.23620050492,1493.04979601551,14922.297124083,5.98766766597966,2.99082907438955,5.18411413969336,0,0,2029,14,2.14277615993929,1448.70761280852,3319.52417069371,"no","no",2592.00346381644,1374.59477780842,92263.0019563384,2.88467847880487,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.50136962759356,0.464997063379133,6.18289538059364,104.883577166371,524.809443159418,3244.84188180229,-2720.03243864287,2720.03243864287,242154.418792517,0.00266924270857163,392,392,1789.79813252867,4861.70211752149,0.000553218022566471,139447.097741783
"43",2034,0,29,80.4217820314406,2010.80411258684,6776.73119895375,"no","no",5751.01493221949,1467.04731632405,15142.6184060723,6.0424258584813,3.07058489494605,5.26386996024986,0,0,2029,29,47.3350930998472,1364.44090810852,2791.5052659714,"no","no",3940.46586785058,1005.18777026818,122869.855865781,2.50791312074514,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.63487220254387,0.685177471158093,8.11417501061175,63.4249130961225,530.457459205972,4304.22465968169,-3773.76720047572,3773.76720047572,289334.906077381,0.00268195832727671,405,405,1721.69470155808,4455.18187687708,0.000584924547694432,158953.32438151
"44",2034,14,29,80.4217820314406,2010.80411258684,6776.73119895375,"no","no",5751.01493221949,1467.04731632405,15142.6184060723,6.0424258584813,3.07058489494605,5.26386996024986,0,0,2029,15,8.90065289778312,1399.94090868861,3046.37304373251,"no","no",2534.64497075506,1280.16794694964,93974.4446514327,2.66856893108345,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.57642329760873,0.44073002776518,6.20595739332295,112.671890149504,530.457459205972,3291.99639080261,-2761.53893159664,2761.53893159664,279586.53708303,0.00268195832727671,405,405,1755.86020616522,4671.67053505045,0.000579106983498723,153381.71758384
"45",2035,0,30,78.7703887128484,2018.59282312995,6837.52086458971,"no","no",6015.69174383284,1461.49017796756,15444.0451763955,6.09707629629192,3.19021862578081,5.38350369108461,0,0,2029,30,48.4905349804493,1364.02979465793,2789.75293400788,"no","no",4090.50428298777,993.772966949248,124737.563108399,2.50626379226646,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.64387950756331,0.679972388409241,8.0767416621551,67.1805641970206,538.929163801582,4352.79163022664,-3813.86246642506,3813.86246642506,NA,0.00268783086629692,417,417,1733.29883829458,4509.35601739894,0.00060458833081356,168081.635884376
"46",2035,14,30,78.7703887128484,2018.59282312995,6837.52086458971,"no","no",6015.69174383284,1461.49017796756,15444.0451763955,6.09707629629192,3.19021862578081,5.38350369108461,0,0,2029,16,45.10705620039,1359.760859063,2827.27567218015,"no","no",2430.07115690173,1168.90577604744,95995.5186550989,2.49763925037777,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.64439341842,0.403955398710877,6.21569786663259,125.122368042407,538.929163801582,3349.82085370758,-2810.891689906,2810.891689906,NA,0.00268783086629692,417,417,1729.18003875659,4528.31384498592,0.00060268210705916,168077.710887943
"47",2035,29,30,78.7703887128484,2018.59282312995,6837.52086458971,"no","no",6015.69174383284,1461.49017796756,15444.0451763955,6.09707629629192,3.19021862578081,5.38350369108461,0,0,2029,1,0,2018.59282312995,6837.52086458971,"no","no",2018.59282312995,2018.59282312995,76214.6193363053,6.09707629629192,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.335554564477039,4.93488710152123,139.481149812939,538.929163801582,2659.55457907805,-2120.62541527647,2120.62541527647,NA,0.00268783086629692,417,0,1945.64820480602,6524.11887612582,0,0
"48",2036,0,31,83.4023706815034,2024.41859351887,6890.90488915801,"no","no",6160.82236232264,1425.47535981617,15651.8502274121,6.13989995170037,3.26997444633731,5.50313742191936,0,0,2029,31,47.8183397516735,1364.78937327503,2793.43053260952,"no","no",4199.67548030056,971.710197814508,126532.075834439,2.50937866272552,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.64953072135904,0.681674496246517,8.08416091363019,68.2384497020022,544.608873653203,4402.70576960338,-3858.09689595018,3858.09689595018,NA,0.00271585849303361,430,430,1747.03017515975,4573.32447420137,0.000625806056425815,177747.636572544
"49",2036,14,31,83.4023706815034,2024.41859351887,6890.90488915801,"no","no",6160.82236232264,1425.47535981617,15651.8502274121,6.13989995170037,3.26997444633731,5.50313742191936,0,0,2029,17,51.6857506354363,1357.28709495698,2796.63354785908,"no","no",2556.34503485433,1171.09111465227,98158.4091012941,2.48469485538524,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6567601352164,0.414935683016607,6.27136138380514,125.418420755333,544.608873653203,3415.43905950631,-2870.8301858531,2870.8301858531,NA,0.00271585849303361,430,430,1739.80095822405,4565.4067687245,0.00062487348733653,178463.778521593
