"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_welfare_loss","opt_tax_path"
"5144",2008,3,65,1875.05248255528,5436.54683948307,"yes","no",2133.03644603174,1934.72693517618,17802.0697467244,5.22387232199957,1.21379897785349,2.1984667802385,3,0,1748.51745924638,4957.0729258105,"yes","no",2122.34870479224,1925.03283881383,57930.2473811477,4.54094830030314,1.21379897785349,2.1984667802385,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.260364326911498,0.502976540624485,5.08921643427632,0.517647058823529,0.916405664598416,0.254328693797998,45,1.07275992532495,0.994989423992552,3.25412989642998,0.401505824457974,-1507.49318158642,15606.1097121619
"5244",2009,4,77,1872.71993407646,5885.97115951735,"no","no",2330.38226952237,2013.07182336453,18575.2794450899,5.21996495244257,1.32112436115843,1.86641113003975,4,77,1686.04816834257,5107.76058128057,"no","no",2083.76565227086,1800.03511696004,58534.9480055533,4.22834228191867,1.32112436115843,1.86641113003975,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.399618091985189,0.675216776112905,5.76191251482962,0.591836734693878,0.810695545777548,0.392680559704867,45,1.11146193968628,0.894173320627756,3.15122839355324,9.27617322969491,-1503.03256892876,19623.6859194142
"5344",2010,5,77,1882.46864166952,6120.99084010798,"no","no",2559.23384179263,2105.48801521393,17868.7518346265,5.27850030513295,1.44108461101647,1.99432140829074,5,0,1702.95609482922,5245.3405106263,"no","no",2454.10382149509,2018.99728734023,57279.2839914514,4.31508018551527,1.44108461101647,1.99432140829074,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.381618341877078,0.745486993434292,5.69780954361475,0.511904761904762,0.988005659761274,0.374836535842161,45,1.10661711145658,0.958921291762892,3.20555596280957,3.93385497417403,-1474.70073268509,20160.3969764806
"5444",2011,6,77,1891.83694282165,6303.648831638,"no","no",2760.18743408161,2162.67907896037,17309.165982907,5.33418940786946,1.54514480408859,2.11655309483248,6,0,1642.2185467727,5116.44485204529,"no","no",2537.46545472374,1988.17058028584,57509.740149992,4.01396289642607,1.54514480408859,2.11655309483248,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.352498177460642,0.651789082851753,5.77111052579584,0.540816326530612,1.2263700591942,0.345667395136873,45,1.15356568776126,0.919309110458301,3.32250208974733,8.29275286408606,-1496.81422337909,29580.2202296244
"5544",2012,7,77,1900.84022491279,6449.05467334497,"no","no",2910.03858267689,2171.51559520012,18561.7599956383,5.38737453445955,1.62620670073822,2.35221465076661,7,0,1583.78958700344,4924.95140677619,"no","no",2575.56923894441,1921.929421204,57659.0338020525,3.73341966045807,1.62620670073822,2.35221465076661,55,2095,63,31,6,0,0,0,9427,5.66013796698894,114.545,186.885,0.315561245505721,0.612917034539958,5.66013796698894,0.514851485148515,1.11917238075276,0.309019182412182,45,1.20232597141808,0.885063605093231,3.10633441093955,12.3945296736327,-1448.83927161746,41573.0268029037
"5644",2013,8,159,1909.4930333072,6567.79659524489,"no","no",2874.23235739907,2042.66327485941,17068.5703668806,5.43831120271037,1.70712663259512,2.42461669505963,8,0,1527.57264223806,4696.98597930971,"no","no",2607.75994078828,1853.28630337946,57772.2985529737,3.47236911556143,1.70712663259512,2.42461669505963,56,2209,151,37,8,0,0,3,9410,5.74487965357175,120.249,215.897,0.4413755650952,0.556973927382039,5.74487965357175,0.792452830188679,1.15523985338577,0.4346248890992,45,1.25291602779839,0.907289187693954,3.38471807018316,9.83000026638189,-1501.53499563312,51421.4981578636
"5744",2014,9,164,1999.80918319636,6937.48809809987,"no","no",3099.72991462419,2098.01921787547,18374.4449885885,5.96577695876778,1.74872231686542,2.42305508233958,9,0.428678040108458,1473.47539243781,4450.27491005237,"no","no",2575.66059160426,1743.30847162386,57853.6896965271,3.22965569367871,1.74872231686542,2.42305508233958,57,2256,131,84,33,0,0,0,9130,5.88826953659207,123.183,254.387,0.327655781378313,0.484234650355561,5.88826953659207,0.676646706586826,1.17827945733382,0.320584852636483,45,1.36102190756758,0.830930649619687,3.14859522192139,18.4594827465093,-1390.59167274268,67536.8764307494
"5844",2015,10,164,2091.61542483455,7388.60192712976,"no","no",3096.07218489589,1995.75573563781,18803.0255389506,6.52859536216944,1.71473594548552,2.99082907438955,10,1.60801821232559,1421.83837931306,4198.12411163121,"no","no",2433.26807005741,1568.50629350708,57980.7578858888,3.00592172742819,1.71473594548552,2.99082907438955,58,2271,89,74,28,0,0,0,9331,5.96119901784433,126.551,239.109,0.384916882714958,0.529260713733067,5.96119901784433,0.727272727272727,0.939941899546754,0.377825876512837,45,1.47642191006363,0.785920974946273,3.0835866156636,22.321465645586,-1319.40099205217,101449.115735126
"5944",2016,11,167,2179.82808461107,7891.42022221799,"no","no",3231.73245110615,1984.00338363183,18741.9304526876,7.09484402978602,1.71475014196479,3.0307069846678,11,1.80773256904413,1373.31219615421,3951.04325709149,"no","no",2349.408575594,1442.33306253947,58275.3101979052,2.8028299815296,1.71475014196479,3.0307069846678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1.59475191157733,0.726981150555904,3.10935473509606,28.5118327586668,-1277.50040882237,118878.790416467
"6044",2017,12,180,2267.56321148029,8440.86105610504,"yes","no",3306.88696230934,1933.46831821223,18209.8527892994,7.6825286898516,1.71475014196479,3.23009653605906,12,2.75278616718515,1326.79393050714,3711.19490900248,"no","no",2266.228315632,1325.01676049127,58673.2260779986,2.61476066503388,1.71475014196479,3.23009653605906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1.71916009341077,0.685305648926505,3.22205933001703,32.3272112992599,-1256.96165823545,142209.789618758
"6144",2018,13,192,2364.81594332057,9062.52512349222,"yes","no",3388.95058696567,1887.09449517729,17990.5602338026,8.36155479548894,1.71475014196479,3.46936399772856,13,3.10112813285295,1282.94770270221,3483.86399441033,"no","no",2189.17581304556,1219.01500767305,59184.3046597358,2.44344962842937,1.71475014196479,3.46936399772856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1.85650130304994,0.645974544882833,3.28974216981491,35.737299265779,-1227.02460864177,168575.452894384
"6244",2019,14,205,2470.18183365336,9761.45783704173,"yes","no",3696.97642676205,1960.58553194427,18309.3308241781,9.13027889511442,1.79449176604202,3.58899772856332,14,2.27866405583477,1241.07184442346,3268.89649974501,"no","no",2218.91508576394,1176.73804524955,59793.5560201045,2.28527815218379,1.79449176604202,3.58899772856332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.00730319428631,0.600197250299307,3.26574229251159,42.1485736157015,-1182.96911708692,189830.48749449
"6344",2020,15,217,2584.30467529391,10547.0790758041,"yes","no",3927.1435975121,1983.47437791489,18615.6399996049,10.0017277875166,1.83436967632027,3.74850936967632,15,1.18719079208006,1199.91739824728,3063.07380882537,"no","no",2196.64189362622,1109.45342467799,60378.2399527331,2.13505213589677,1.83436967632027,3.74850936967632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.17507473110817,0.55934850332894,3.2434146746507,47.1680220939344,-1138.31684352921,213627.351438285
"6444",2021,16,230,2705.79428258322,11423.5925532445,"yes","no",4298.72883184239,2067.76206817281,19342.2901724064,10.9741314640305,1.91412549687677,3.82826519023282,16,0,1159.18371084762,2865.37296320191,"no","no",2218.82309649767,1067.29184705453,60980.704310969,1.99146032853254,1.91412549687677,3.82826519023282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.36078259191019,0.516157958153108,3.15271375661419,54.1462301627051,-1083.97371921424,232988.62666156
"6544",2022,17,242,2835.30835781861,12399.7563984857,"yes","no",4810.94299722286,2203.94841867163,20131.6779069106,12.061575924443,2.03375922771153,3.94789892106758,17,0,1118.75467482615,2675.21289574549,"no","no",2275.27764347309,1042.33090420446,61550.9640390878,1.85395228332642,2.03375922771153,3.94789892106758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.56708392850419,0.472937975940789,3.05741847866339,62.9957115689357,-1029.01488901731,254707.081584771
"6644",2023,18,255,2971.46913878411,13479.6281994663,"yes","no",5263.36164829108,2296.38725284742,21045.286912781,13.2617700780743,2.11351504826803,3.98777683134583,18,0,1079.80147991916,2496.23354779693,"no","no",2282.17667695122,995.706124696571,62083.0545052903,1.72616117093237,2.11351504826803,3.98777683134583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.79185491392084,0.433596782712472,2.94997425136488,70.6703181400385,-972.81856691239,270781.653474842
"6744",2024,19,267,3114.94684233366,14671.6497323448,"yes","no",5724.59614508086,2378.68793905587,21715.2780554965,14.5896757865878,2.19327086882453,4.14728847245883,19,0,1042.26571006092,2328.29425034051,"no","no",2285.97101945132,949.8681750105,62626.5010382756,1.60738353477463,2.19327086882453,4.14728847245883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.03706394501864,0.399324417219484,2.88398338157239,77.7595144024612,-925.14790549298,294631.162703343
"6844",2025,20,280,3264.37495835233,15979.9054844464,"yes","no",6180.6099280481,2445.87722360287,22273.3054715872,16.0421284244989,2.27302668938103,4.42643384440659,20,0,1006.09156963817,2171.06403704626,"no","no",2286.87298974882,904.993297427799,63189.7495728891,1.49696669715027,2.27302668938103,4.42643384440659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.30283837761284,0.370007655615154,2.83701714833017,84.0206267457215,-882.911540269396,327273.90225418
"6944",2026,21,292,3420.43542656188,17412.5199607117,"yes","no",6708.44456621382,2528.34220344251,23230.7167453784,17.6348082914523,2.35278250993754,4.58594548551959,21,0,971.225747356359,2024.09634599562,"no","no",2285.08295158105,861.223731943292,63795.2887348315,1.39430571315143,2.35278250993754,4.58594548551959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.59129868996525,0.340627835413528,2.74616101750382,91.0941307984065,-835.381492294159,351335.580939564
"7044",2027,22,305,3581.77237575146,18973.5480824632,"yes","no",7277.59693413205,2612.2378524411,24379.5624625136,19.3633668320885,2.43253833049404,4.70557921635434,22,0,937.617287572586,1886.87988460686,"no","no",2280.78999135417,818.672152746082,64437.848524088,1.29884023697206,2.43253833049404,4.70557921635434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.90258851715689,0.313398778744839,2.64310931023347,98.2684113128292,-787.795921728639,372091.761595146
"7144",2028,23,317,3749.07917576665,20670.6536286489,"yes","no",7727.05044028951,2641.49119689279,25727.1887369031,21.2440711493599,2.47241624077229,4.86509085746735,23,22.3337758482116,905.217468932057,1758.87293661042,"no","no",2129.41852292654,727.941447551903,66350.563446687,1.21005142169209,2.47241624077229,4.86509085746735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4.2389884685632,0.275579736327793,2.5790055853057,105.171743186356,-763.256890666233,395772.844269607
"7244",2029,24,330,3921.0104385428,22507.717740101,"yes","no",8701.17700500803,2832.8535594894,27127.3215804544,23.2711195306811,2.63192788188529,4.9049687677456,24,0,896.313465881189,1713.11564190902,"no","no",2359.03240176194,768.033259458556,66238.5337058031,1.18610015146239,2.63192788188529,4.9049687677456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4.4849524008101,0.27111647084115,2.44176460655551,113.935087104405,-702.623424571504,406364.61704436
"7344",2030,25,342,4098.27107374979,24491.755800097,"yes","no",9285.92331944717,2879.26683870591,28253.4227826225,25.4612596720508,2.67180579216354,4.86509085746735,25,29.3034607502046,865.394600184829,1599.51078838983,"no","no",2169.60230629291,672.72405325666,65739.8085084538,1.10520462569376,2.67180579216354,4.86509085746735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4.86463984279277,0.233644219498258,2.32679095252444,122.313444656538,-644.306089814489,412712.061906718
"7444",2031,26,355,4279.52638520814,26626.3114539993,"yes","no",10005.8032933141,2954.74144557823,30151.3295688591,27.8070078660979,2.75156161272005,4.9847245883021,26,5.68725862688012,864.884412187367,1589.40623006285,"no","no",2351.43333009726,694.384779840218,68137.2942005844,1.10381801899233,2.75156161272005,4.9847245883021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5.09118808949097,0.235006951582638,2.25984376725323,125.989133300499,-625.240063458235,428404.143614322
"7544",2032,27,367,4465.49324545393,28917.5669105739,"yes","no",10755.294177837,3024.82683918102,31622.1410669493,30.3255114666734,2.83131743327655,5.14423622941511,27,13.5673412062453,840.776309142466,1504.08204785549,"no","no",2310.71101339097,649.866063663712,68991.7296886465,1.04279094991351,2.83131743327655,5.14423622941511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5.47547638318148,0.214844054954122,2.18175390282965,133.207331286225,-589.478849887896,450429.54704125
"7644",2033,28,380,4654.84813742969,31368.5776342809,"yes","no",11951.8917732093,3201.29412032688,33767.413051017,33.007415783692,2.99082907438955,5.18411413969336,28,18.1009445086096,825.408069196526,1449.83395122876,"no","no",2374.81708921982,636.090765280567,69949.1991000148,1.00479427641131,2.99082907438955,5.18411413969336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5.82502192972224,0.198698008171651,2.07150008780161,144.926133103179,-547.524845933795,460782.651188043
"7744",2034,29,392,4848.32055030085,33984.5329300279,"yes","no",12823.7428231924,3271.25519855565,35577.2925125548,35.8702121779422,3.07058489494605,5.26386996024986,29,21.383493641338,815.120642268548,1414.04172164188,"no","no",2390.3372018847,609.759810827187,70913.1743150196,0.979757749884554,3.07058489494605,5.26386996024986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,6.1552515162093,0.186399340258263,1.99321447212418,151.584261877922,-513.385921648923,473892.513666592
"7844",2035,30,405,5044.59883198196,36767.8774839721,"yes","no",13913.0541584917,3380.12532291271,37661.0759476348,38.9025253595987,3.19021862578081,5.38350369108461,30,24.9658878212291,808.481679023912,1391.39521126907,"no","no",2444.82936178783,593.962299135868,71922.1028113772,0.963771970488111,3.19021862578081,5.38350369108461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,6.46914746149188,0.175721975487004,1.90971981021945,160.135975443351,-478.402111379359,490096.351343504
"7944",2036,31,417,5244.42589598373,39722.6828778858,"yes","no",14854.3303606361,3436.95706033522,39540.692565102,42.1221602796553,3.26997444633731,5.50313742191936,31,26.0421595081901,805.661086148557,1381.97640846038,"no","no",2491.17758157703,576.402312973963,72916.461576533,0.957021851253314,3.26997444633731,5.50313742191936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,6.76150255857227,0.16770716155463,1.84408660663895,166.054492718419,-448.283418584602,505867.731795725
"8044",2037,32,430,5446.50276548579,42850.6948534185,"yes","no",16295.2149711343,3590.80501459027,42095.256053938,45.515610134504,3.42948608745031,5.54300113571834,32,24.5839142452122,804.01698035613,1376.66121423067,"no","no",2621.09638362354,577.583422784677,73906.2820244334,0.953099682209371,3.42948608745031,5.54300113571834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.04968215203112,0.160850678451718,1.75569147102312,176.848329061363,-411.414216763339,514105.497364007
"8144",2038,33,442,5651.58666895218,46154.7809688144,"yes","no",17537.6476041744,3680.55887354139,44465.4160695837,49.1009879373876,3.54911981828507,5.70251277683135,33,29.0498328662538,800.973032202893,1366.81706688932,"no","no",2677.09221941854,561.831081673932,74815.8821067174,0.94585927349804,3.54911981828507,5.70251277683135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.3571770324777,0.152648307221165,1.68256341039604,185.218343558779,-378.280817916232,533566.015190208
"8244",2039,34,399.858473661569,5858.39217119738,49635.9360850835,"yes","no",18947.2875371856,3787.04247861176,47048.0067923646,52.8625820716575,3.62887563884157,5.78226859738785,34,35.8147042811452,802.503111093116,1372.20709031266,"no","no",2705.09375005078,540.673957682027,76140.09809154,0.9494990782421,3.62887563884157,5.78226859738785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.6264444086777,0.14276944627255,1.61834907114273,195.292513190003,-349.796813055463,545089.165422355
"8344",2040,35,249.130702140594,6012.55019775707,53114.0857007199,"yes","no",21337.3280536385,4061.66280608095,48506.8457481295,55.8123962483101,3.78838727995457,5.78226859738785,35,33.7167264359059,810.743719026249,1399.49247995909,"no","no",2876.45202398505,547.54644864281,76259.489023869,0.969207203075599,3.78838727995457,5.78226859738785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.76495446579992,0.134808445403948,1.57213869192494,216.278295358579,-325.135945321895,547843.876529101
"4945",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,13499.5126845057,5.37150081614683,1,2.75780806360023,1,0,1881,4019,"yes","no",1881,1881,59946.3540697265,5.37150081614683,1,2.75780806360023,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.196541752971631,0.437463901775567,4.1071734234289,0.449275362318841,1.20646016903435,0.19210731761644,46,1,1.10354924415941,4.44063096725936,-6.60959064327485,-1739.34902029503,0
"5045",2007,2,65,1877.32717252282,4725.45707587906,"yes","no",1803.67629520529,1717.78694781456,14408.4503529946,5.39983911031029,1.04869392390687,2.53946621237933,2,0.0880828214463207,1813.32717252282,4507.18312090352,"yes","no",1901.40150453095,1810.85857574376,60909.1626731067,5.03437942611017,1.04869392390687,2.53946621237933,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.228755375981188,0.39820380263392,4.7396772164971,0.574468085106383,1.15205658959502,0.223126945346216,46,1.03602701356449,1.05418112417702,4.22732224360601,-3.66678959621569,-1744.77322001735,9530.59155066012
"5145",2008,3,65,1874.74894556256,5324.76852554147,"yes","no",2132.66801314025,1934.39275568277,17278.8171104632,5.42676394334814,1.21379897785349,2.1984667802385,3,0.128890117493093,1748.31618824117,4837.12339329003,"no","no",2121.82104161024,1924.55423275305,61892.3867891164,4.71168647149741,1.21379897785349,2.1984667802385,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.260364326911498,0.502976540624485,5.08921643427632,0.517647058823529,0.916405664598416,0.254328693797998,46,1.07409181733657,0.994913895897919,3.58198054840441,0.407553596113433,-1676.26703063504,16493.8784221356
"5245",2009,4,77,1872.23032711687,5734.01906382444,"no","no",2329.73543784065,2012.51306583795,17992.1298928808,5.44085172385722,1.32112436115843,1.86641113003975,4,77,1685.8174060298,4951.95429887083,"no","no",2083.46078655783,1799.77176249461,62686.0997101291,4.39888341697627,1.32112436115843,1.86641113003975,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.399618091985189,0.675216776112905,5.76191251482962,0.591836734693878,0.810695545777548,0.392680559704867,46,1.1137191729203,0.894290721906565,3.48408443488021,9.26573305917799,-1681.5469701183,20836.8947464551
